date,product,demand,lead_time_days,material_available,supplier_delay,machine_capacity,machine_downtime,labor_available,absenteeism,effective_labor,effective_capacity,effective_material,month,day_of_week,lag_1,lag_7
2023-03-20,Smartphone,151,2,103,0,196,0,97,0,97.0,196.0,103.0,3,0,143.0,159.0
2023-03-21,Smartphone,140,7,206,1,190,0,116,0,116.0,190.0,123.6,3,1,151.0,146.0
2023-03-22,Smartphone,152,9,148,1,200,1,175,0,175.0,140.0,88.8,3,2,140.0,160.0
2023-03-23,Smartphone,156,7,159,0,138,0,94,0,94.0,138.0,159.0,3,3,152.0,139.0
2023-03-24,Smartphone,145,5,113,0,215,1,170,1,136.0,150.5,113.0,3,4,156.0,145.0
2023-03-25,Smartphone,160,5,106,0,209,0,96,0,96.0,209.0,106.0,3,5,145.0,163.0
2023-03-26,Smartphone,152,6,148,0,127,0,127,0,127.0,127.0,148.0,3,6,160.0,143.0
2023-03-27,Smartphone,150,9,197,1,241,0,136,0,136.0,241.0,118.19999999999999,3,0,152.0,151.0
2023-03-28,Smartphone,149,4,224,0,178,0,132,0,132.0,178.0,224.0,3,1,150.0,140.0
2023-03-29,Smartphone,179,5,209,0,242,0,146,0,146.0,242.0,209.0,3,2,149.0,152.0
2023-03-30,Smartphone,157,7,230,0,183,0,149,1,119.2,183.0,230.0,3,3,179.0,156.0
2023-03-31,Smartphone,175,5,140,0,248,0,91,0,91.0,248.0,140.0,3,4,157.0,145.0
2023-04-01,Smartphone,165,6,206,1,241,1,132,0,132.0,168.7,123.6,4,5,175.0,160.0
2023-04-02,Smartphone,160,8,238,1,247,0,148,0,148.0,247.0,142.79999999999998,4,6,165.0,152.0
2023-04-03,Smartphone,180,4,168,0,135,0,92,0,92.0,135.0,168.0,4,0,160.0,150.0
2023-04-04,Smartphone,189,5,220,0,180,0,132,0,132.0,180.0,220.0,4,1,180.0,149.0
2023-04-05,Smartphone,180,3,157,0,232,0,90,0,90.0,232.0,157.0,4,2,189.0,179.0
2023-04-06,Smartphone,190,5,146,0,196,0,105,0,105.0,196.0,146.0,4,3,180.0,157.0
2023-04-07,Smartphone,178,7,241,0,121,0,164,0,164.0,121.0,241.0,4,4,190.0,175.0
2023-04-08,Smartphone,170,7,137,0,200,0,144,0,144.0,200.0,137.0,4,5,178.0,165.0
2023-04-09,Smartphone,180,2,182,0,165,0,117,0,117.0,165.0,182.0,4,6,170.0,160.0
2023-04-10,Smartphone,202,10,219,1,182,0,162,0,162.0,182.0,131.4,4,0,180.0,180.0
2023-04-11,Smartphone,178,5,167,0,240,0,111,1,88.80000000000001,240.0,167.0,4,1,202.0,189.0
2023-04-12,Smartphone,190,7,149,0,141,0,138,0,138.0,141.0,149.0,4,2,178.0,180.0
2023-04-13,Smartphone,193,2,246,0,165,0,128,0,128.0,165.0,246.0,4,3,190.0,190.0
2023-04-14,Smartphone,194,5,166,0,177,0,127,0,127.0,177.0,166.0,4,4,193.0,178.0
2023-04-15,Smartphone,189,5,205,0,134,0,113,0,113.0,134.0,205.0,4,5,194.0,170.0
2023-04-16,Smartphone,196,7,235,0,207,0,172,0,172.0,207.0,235.0,4,6,189.0,180.0
2023-04-17,Smartphone,207,6,150,0,120,1,155,0,155.0,84.0,150.0,4,0,196.0,202.0
2023-04-18,Smartphone,213,6,208,0,216,0,121,0,121.0,216.0,208.0,4,1,207.0,178.0
2023-04-19,Smartphone,212,3,167,0,145,0,137,0,137.0,145.0,167.0,4,2,213.0,190.0
2023-04-20,Smartphone,218,2,150,0,148,0,131,0,131.0,148.0,150.0,4,3,212.0,193.0
2023-04-21,Smartphone,197,4,243,0,225,0,166,0,166.0,225.0,243.0,4,4,218.0,194.0
2023-04-22,Smartphone,211,2,137,0,203,0,168,0,168.0,203.0,137.0,4,5,197.0,189.0
2023-04-23,Smartphone,207,4,178,0,167,0,132,0,132.0,167.0,178.0,4,6,211.0,196.0
2023-04-24,Smartphone,205,2,146,0,181,0,171,0,171.0,181.0,146.0,4,0,207.0,207.0
2023-04-25,Smartphone,211,7,164,0,208,0,152,0,152.0,208.0,164.0,4,1,205.0,213.0
2023-04-26,Smartphone,209,3,150,0,161,0,116,1,92.80000000000001,161.0,150.0,4,2,211.0,212.0
2023-04-27,Smartphone,215,5,128,1,144,0,128,0,128.0,144.0,76.8,4,3,209.0,218.0
2023-04-28,Smartphone,219,4,230,0,181,1,179,0,179.0,126.69999999999999,230.0,4,4,215.0,197.0
2023-04-29,Smartphone,221,6,240,0,170,0,96,1,76.80000000000001,170.0,240.0,4,5,219.0,211.0
2023-04-30,Smartphone,220,2,200,0,180,0,156,0,156.0,180.0,200.0,4,6,221.0,207.0
2023-05-01,Smartphone,223,8,145,1,203,0,160,0,160.0,203.0,87.0,5,0,220.0,205.0
2023-05-02,Smartphone,223,7,242,0,217,0,176,0,176.0,217.0,242.0,5,1,223.0,211.0
2023-05-03,Smartphone,223,7,162,1,178,0,175,0,175.0,178.0,97.2,5,2,223.0,209.0
2023-05-04,Smartphone,208,3,163,0,144,0,116,0,116.0,144.0,163.0,5,3,223.0,215.0
2023-05-05,Smartphone,204,5,124,0,120,0,93,0,93.0,120.0,124.0,5,4,208.0,219.0
2023-05-06,Smartphone,223,5,201,0,242,0,137,0,137.0,242.0,201.0,5,5,204.0,221.0
2023-05-07,Smartphone,209,3,223,0,161,0,92,0,92.0,161.0,223.0,5,6,223.0,220.0
2023-05-08,Smartphone,206,4,217,0,194,0,117,0,117.0,194.0,217.0,5,0,209.0,223.0
2023-05-09,Smartphone,193,10,173,1,185,0,120,0,120.0,185.0,103.8,5,1,206.0,223.0
2023-05-10,Smartphone,217,6,158,0,241,0,175,0,175.0,241.0,158.0,5,2,193.0,223.0
2023-05-11,Smartphone,198,2,192,0,164,1,110,0,110.0,114.8,192.0,5,3,217.0,208.0
2023-05-12,Smartphone,199,7,246,1,223,0,176,0,176.0,223.0,147.6,5,4,198.0,204.0
2023-05-13,Smartphone,213,3,159,0,205,0,178,0,178.0,205.0,159.0,5,5,199.0,223.0
2023-05-14,Smartphone,189,5,239,0,221,0,109,0,109.0,221.0,239.0,5,6,213.0,209.0
2023-05-15,Smartphone,198,6,199,0,167,0,96,0,96.0,167.0,199.0,5,0,189.0,206.0
2023-05-16,Smartphone,193,7,248,0,147,0,102,0,102.0,147.0,248.0,5,1,198.0,193.0
2023-05-17,Smartphone,208,10,112,1,166,0,105,0,105.0,166.0,67.2,5,2,193.0,217.0
2023-05-18,Smartphone,194,7,164,0,182,0,95,0,95.0,182.0,164.0,5,3,208.0,198.0
2023-05-19,Smartphone,200,5,156,0,213,0,94,0,94.0,213.0,156.0,5,4,194.0,199.0
2023-05-20,Smartphone,197,5,203,0,171,0,121,0,121.0,171.0,203.0,5,5,200.0,213.0
2023-05-21,Smartphone,187,8,174,1,174,0,119,0,119.0,174.0,104.39999999999999,5,6,197.0,189.0
2023-05-22,Smartphone,180,6,203,0,224,0,149,0,149.0,224.0,203.0,5,0,187.0,198.0
2023-05-23,Smartphone,179,6,183,0,202,0,117,0,117.0,202.0,183.0,5,1,180.0,193.0
2023-05-24,Smartphone,176,10,177,1,249,0,109,0,109.0,249.0,106.2,5,2,179.0,208.0
2023-05-25,Smartphone,200,5,169,0,174,0,171,1,136.8,174.0,169.0,5,3,176.0,194.0
2023-05-26,Smartphone,177,7,217,0,213,0,132,0,132.0,213.0,217.0,5,4,200.0,200.0
2023-05-27,Smartphone,181,7,195,0,208,0,164,1,131.20000000000002,208.0,195.0,5,5,177.0,197.0
2023-05-28,Smartphone,176,8,203,1,142,0,134,0,134.0,142.0,121.8,5,6,181.0,187.0
2023-05-29,Smartphone,194,5,192,1,209,0,173,0,173.0,209.0,115.19999999999999,5,0,176.0,180.0
2023-05-30,Smartphone,176,6,190,0,218,0,143,0,143.0,218.0,190.0,5,1,194.0,179.0
2023-05-31,Smartphone,194,2,121,0,182,0,95,0,95.0,182.0,121.0,5,2,176.0,176.0
2023-06-01,Smartphone,172,3,139,0,207,0,167,0,167.0,207.0,139.0,6,3,194.0,200.0
2023-06-02,Smartphone,173,8,167,1,182,0,173,0,173.0,182.0,100.2,6,4,172.0,177.0
2023-06-03,Smartphone,171,2,215,0,139,0,133,1,106.4,139.0,215.0,6,5,173.0,181.0
2023-06-04,Smartphone,174,7,184,0,162,0,115,0,115.0,162.0,184.0,6,6,171.0,176.0
2023-06-05,Smartphone,163,2,211,0,180,0,103,0,103.0,180.0,211.0,6,0,174.0,194.0
2023-06-06,Smartphone,162,3,131,0,149,0,125,1,100.0,149.0,131.0,6,1,163.0,176.0
2023-06-07,Smartphone,176,2,150,0,154,0,175,0,175.0,154.0,150.0,6,2,162.0,194.0
2023-06-08,Smartphone,183,7,183,0,216,0,149,0,149.0,216.0,183.0,6,3,176.0,172.0
2023-06-09,Smartphone,182,5,245,0,192,0,99,0,99.0,192.0,245.0,6,4,183.0,173.0
2023-06-10,Smartphone,189,2,182,0,197,0,110,0,110.0,197.0,182.0,6,5,182.0,171.0
2023-06-11,Smartphone,183,5,101,0,145,1,122,0,122.0,101.5,101.0,6,6,189.0,174.0
2023-06-12,Smartphone,164,4,232,0,193,0,179,0,179.0,193.0,232.0,6,0,183.0,163.0
2023-06-13,Smartphone,162,4,146,0,120,0,154,0,154.0,120.0,146.0,6,1,164.0,162.0
2023-06-14,Smartphone,171,2,235,0,222,0,179,0,179.0,222.0,235.0,6,2,162.0,176.0
2023-06-15,Smartphone,167,3,197,0,142,0,98,0,98.0,142.0,197.0,6,3,171.0,183.0
2023-06-16,Smartphone,181,5,210,0,198,0,134,1,107.2,198.0,210.0,6,4,167.0,182.0
2023-06-17,Smartphone,187,3,164,0,137,0,112,0,112.0,137.0,164.0,6,5,181.0,189.0
2023-06-18,Smartphone,163,6,127,0,121,1,161,0,161.0,84.69999999999999,127.0,6,6,187.0,183.0
2023-06-19,Smartphone,162,7,244,0,123,1,149,1,119.2,86.1,244.0,6,0,163.0,164.0
2023-06-20,Smartphone,165,3,246,0,230,1,169,0,169.0,161.0,246.0,6,1,162.0,162.0
2023-06-21,Smartphone,168,3,139,0,233,0,96,1,76.80000000000001,233.0,139.0,6,2,165.0,171.0
2023-06-22,Smartphone,179,7,230,0,200,0,98,0,98.0,200.0,230.0,6,3,168.0,167.0
2023-06-23,Smartphone,179,9,236,1,220,0,136,0,136.0,220.0,141.6,6,4,179.0,181.0
2023-06-24,Smartphone,169,3,162,0,208,0,99,0,99.0,208.0,162.0,6,5,179.0,187.0
2023-06-25,Smartphone,168,7,184,0,136,0,137,1,109.60000000000001,136.0,184.0,6,6,169.0,163.0
2023-06-26,Smartphone,174,3,122,0,237,0,176,0,176.0,237.0,122.0,6,0,168.0,162.0
2023-06-27,Smartphone,196,2,212,0,193,0,160,0,160.0,193.0,212.0,6,1,174.0,165.0
2023-06-28,Smartphone,195,7,156,1,171,0,142,0,142.0,171.0,93.6,6,2,196.0,168.0
2023-06-29,Smartphone,187,10,249,1,236,0,109,0,109.0,236.0,149.4,6,3,195.0,179.0
2023-06-30,Smartphone,182,7,226,0,241,0,158,0,158.0,241.0,226.0,6,4,187.0,179.0
2023-07-01,Smartphone,204,7,228,0,242,0,158,0,158.0,242.0,228.0,7,5,182.0,169.0
2023-07-02,Smartphone,188,6,148,1,173,0,91,0,91.0,173.0,88.8,7,6,204.0,168.0
2023-07-03,Smartphone,195,2,192,0,247,0,110,0,110.0,247.0,192.0,7,0,188.0,174.0
2023-07-04,Smartphone,197,3,227,0,226,0,171,1,136.8,226.0,227.0,7,1,195.0,196.0
2023-07-05,Smartphone,210,6,178,0,177,0,101,0,101.0,177.0,178.0,7,2,197.0,195.0
2023-07-06,Smartphone,196,5,174,0,171,0,127,0,127.0,171.0,174.0,7,3,210.0,187.0
2023-07-07,Smartphone,216,2,235,0,147,0,167,0,167.0,147.0,235.0,7,4,196.0,182.0
2023-07-08,Smartphone,203,5,108,0,154,0,156,0,156.0,154.0,108.0,7,5,216.0,204.0
2023-07-09,Smartphone,211,4,156,0,241,0,120,1,96.0,241.0,156.0,7,6,203.0,188.0
2023-07-10,Smartphone,201,7,212,0,157,0,137,0,137.0,157.0,212.0,7,0,211.0,195.0
2023-07-11,Smartphone,213,7,183,0,242,0,170,0,170.0,242.0,183.0,7,1,201.0,197.0
2023-07-12,Smartphone,218,3,233,0,231,0,164,0,164.0,231.0,233.0,7,2,213.0,210.0
2023-07-13,Smartphone,229,9,130,1,206,0,118,0,118.0,206.0,78.0,7,3,218.0,196.0
2023-07-14,Smartphone,206,7,213,0,126,0,170,0,170.0,126.0,213.0,7,4,229.0,216.0
2023-07-15,Smartphone,234,3,173,0,152,0,102,0,102.0,152.0,173.0,7,5,206.0,203.0
2023-07-16,Smartphone,210,7,212,0,192,0,153,0,153.0,192.0,212.0,7,6,234.0,211.0
2023-07-17,Smartphone,230,4,188,0,246,0,142,0,142.0,246.0,188.0,7,0,210.0,201.0
2023-07-18,Smartphone,216,2,218,0,121,0,166,1,132.8,121.0,218.0,7,1,230.0,213.0
2023-07-19,Smartphone,223,6,135,1,206,1,117,0,117.0,144.2,81.0,7,2,216.0,218.0
2023-07-20,Smartphone,227,6,187,0,190,0,146,1,116.80000000000001,190.0,187.0,7,3,223.0,229.0
2023-07-21,Smartphone,224,2,163,0,235,0,176,1,140.8,235.0,163.0,7,4,227.0,206.0
2023-07-22,Smartphone,244,5,230,0,178,0,141,0,141.0,178.0,230.0,7,5,224.0,234.0
2023-07-23,Smartphone,220,3,138,0,244,0,124,0,124.0,244.0,138.0,7,6,244.0,210.0
2023-07-24,Smartphone,230,7,145,1,144,0,122,0,122.0,144.0,87.0,7,0,220.0,230.0
2023-07-25,Smartphone,225,6,108,0,157,1,162,0,162.0,109.89999999999999,108.0,7,1,230.0,216.0
2023-07-26,Smartphone,246,2,175,0,195,0,98,0,98.0,195.0,175.0,7,2,225.0,223.0
2023-07-27,Smartphone,239,9,233,1,240,0,156,0,156.0,240.0,139.79999999999998,7,3,246.0,227.0
2023-07-28,Smartphone,243,7,230,0,186,0,125,0,125.0,186.0,230.0,7,4,239.0,224.0
2023-07-29,Smartphone,250,6,168,0,180,0,133,0,133.0,180.0,168.0,7,5,243.0,244.0
2023-07-30,Smartphone,224,5,180,0,131,0,149,0,149.0,131.0,180.0,7,6,250.0,220.0
2023-07-31,Smartphone,233,9,115,1,208,0,176,0,176.0,208.0,69.0,7,0,224.0,230.0
2023-08-01,Smartphone,236,2,215,0,239,0,179,0,179.0,239.0,215.0,8,1,233.0,225.0
2023-08-02,Smartphone,253,2,131,0,212,0,129,0,129.0,212.0,131.0,8,2,236.0,246.0
2023-08-03,Smartphone,248,6,184,1,234,1,154,1,123.2,163.79999999999998,110.39999999999999,8,3,253.0,239.0
2023-08-04,Smartphone,245,7,202,1,202,0,107,0,107.0,202.0,121.19999999999999,8,4,248.0,243.0
2023-08-05,Smartphone,229,6,151,0,142,0,155,0,155.0,142.0,151.0,8,5,245.0,250.0
2023-08-06,Smartphone,251,2,213,0,159,0,131,0,131.0,159.0,213.0,8,6,229.0,224.0
2023-08-07,Smartphone,251,3,247,0,214,0,94,0,94.0,214.0,247.0,8,0,251.0,233.0
2023-08-08,Smartphone,235,5,231,0,239,1,147,0,147.0,167.29999999999998,231.0,8,1,251.0,236.0
2023-08-09,Smartphone,234,3,209,0,180,0,97,0,97.0,180.0,209.0,8,2,235.0,253.0
2023-08-10,Smartphone,241,8,203,1,176,1,101,0,101.0,123.19999999999999,121.8,8,3,234.0,248.0
2023-08-11,Smartphone,251,2,158,0,167,1,151,0,151.0,116.89999999999999,158.0,8,4,241.0,245.0
2023-08-12,Smartphone,250,6,193,1,165,1,179,0,179.0,115.49999999999999,115.8,8,5,251.0,229.0
2023-08-13,Smartphone,230,7,198,0,147,1,179,0,179.0,102.89999999999999,198.0,8,6,250.0,251.0
2023-08-14,Smartphone,244,6,242,0,211,0,154,0,154.0,211.0,242.0,8,0,230.0,251.0
2023-08-15,Smartphone,240,6,119,1,178,0,90,0,90.0,178.0,71.39999999999999,8,1,244.0,235.0
2023-08-16,Smartphone,244,5,199,0,213,1,91,0,91.0,149.1,199.0,8,2,240.0,234.0
2023-08-17,Smartphone,240,7,211,0,205,0,133,0,133.0,205.0,211.0,8,3,244.0,241.0
2023-08-18,Smartphone,221,4,144,0,247,0,111,0,111.0,247.0,144.0,8,4,240.0,251.0
2023-08-19,Smartphone,243,7,193,0,224,1,136,0,136.0,156.79999999999998,193.0,8,5,221.0,250.0
2023-08-20,Smartphone,212,4,166,0,246,0,99,0,99.0,246.0,166.0,8,6,243.0,230.0
2023-08-21,Smartphone,211,7,102,1,123,0,151,0,151.0,123.0,61.199999999999996,8,0,212.0,244.0
2023-08-22,Smartphone,234,7,124,0,220,0,95,0,95.0,220.0,124.0,8,1,211.0,240.0
2023-08-23,Smartphone,234,4,110,0,140,1,132,0,132.0,98.0,110.0,8,2,234.0,244.0
2023-08-24,Smartphone,236,4,117,0,211,0,107,0,107.0,211.0,117.0,8,3,234.0,240.0
2023-08-25,Smartphone,230,4,126,0,212,0,149,0,149.0,212.0,126.0,8,4,236.0,221.0
2023-08-26,Smartphone,223,8,127,1,230,0,157,0,157.0,230.0,76.2,8,5,230.0,243.0
2023-08-27,Smartphone,215,7,118,0,148,1,129,0,129.0,103.6,118.0,8,6,223.0,212.0
2023-08-28,Smartphone,210,7,199,0,230,0,155,0,155.0,230.0,199.0,8,0,215.0,211.0
2023-08-29,Smartphone,202,5,178,0,163,0,107,0,107.0,163.0,178.0,8,1,210.0,234.0
2023-08-30,Smartphone,205,3,176,0,162,1,176,0,176.0,113.39999999999999,176.0,8,2,202.0,234.0
2023-08-31,Smartphone,203,3,159,0,151,0,110,0,110.0,151.0,159.0,8,3,205.0,236.0
2023-09-01,Smartphone,204,5,205,0,199,0,102,1,81.60000000000001,199.0,205.0,9,4,203.0,230.0
2023-09-02,Smartphone,221,5,243,1,167,1,157,0,157.0,116.89999999999999,145.79999999999998,9,5,204.0,223.0
2023-09-03,Smartphone,202,6,121,0,150,0,123,0,123.0,150.0,121.0,9,6,221.0,215.0
2023-09-04,Smartphone,222,8,138,1,220,0,130,0,130.0,220.0,82.8,9,0,202.0,210.0
2023-09-05,Smartphone,196,6,237,0,201,0,139,0,139.0,201.0,237.0,9,1,222.0,202.0
2023-09-06,Smartphone,192,5,195,0,166,0,141,0,141.0,166.0,195.0,9,2,196.0,205.0
2023-09-07,Smartphone,209,6,186,0,120,0,97,0,97.0,120.0,186.0,9,3,192.0,203.0
2023-09-08,Smartphone,199,4,178,0,224,0,177,0,177.0,224.0,178.0,9,4,209.0,204.0
2023-09-09,Smartphone,200,9,169,1,182,1,116,1,92.80000000000001,127.39999999999999,101.39999999999999,9,5,199.0,221.0
2023-09-10,Smartphone,212,7,115,0,233,0,170,0,170.0,233.0,115.0,9,6,200.0,202.0
2023-09-11,Smartphone,202,6,207,0,196,0,151,1,120.80000000000001,196.0,207.0,9,0,212.0,222.0
2023-09-12,Smartphone,214,6,208,0,195,0,113,0,113.0,195.0,208.0,9,1,202.0,196.0
2023-09-13,Smartphone,209,10,110,1,135,0,110,0,110.0,135.0,66.0,9,2,214.0,192.0
2023-09-14,Smartphone,211,7,151,1,137,1,137,1,109.60000000000001,95.89999999999999,90.6,9,3,209.0,209.0
2023-09-15,Smartphone,196,2,112,0,217,0,92,0,92.0,217.0,112.0,9,4,211.0,199.0
2023-09-16,Smartphone,207,9,122,1,244,0,108,0,108.0,244.0,73.2,9,5,196.0,200.0
2023-09-17,Smartphone,204,10,192,1,182,0,175,0,175.0,182.0,115.19999999999999,9,6,207.0,212.0
2023-09-18,Smartphone,218,3,173,0,189,0,157,0,157.0,189.0,173.0,9,0,204.0,202.0
2023-09-19,Smartphone,205,7,134,0,222,0,108,0,108.0,222.0,134.0,9,1,218.0,214.0
2023-09-20,Smartphone,215,4,130,0,174,0,155,0,155.0,174.0,130.0,9,2,205.0,209.0
2023-09-21,Smartphone,209,6,189,1,175,1,164,1,131.20000000000002,122.49999999999999,113.39999999999999,9,3,215.0,211.0
2023-09-22,Smartphone,202,7,200,0,237,0,163,0,163.0,237.0,200.0,9,4,209.0,196.0
2023-09-23,Smartphone,221,5,216,0,120,0,92,1,73.60000000000001,120.0,216.0,9,5,202.0,207.0
2023-09-24,Smartphone,199,7,226,0,145,0,131,0,131.0,145.0,226.0,9,6,221.0,204.0
2023-09-25,Smartphone,195,4,173,0,144,0,139,0,139.0,144.0,173.0,9,0,199.0,218.0
2023-09-26,Smartphone,197,7,176,0,178,1,177,0,177.0,124.6,176.0,9,1,195.0,205.0
2023-09-27,Smartphone,212,6,170,0,156,0,163,0,163.0,156.0,170.0,9,2,197.0,215.0
2023-09-28,Smartphone,202,3,211,0,176,0,112,0,112.0,176.0,211.0,9,3,212.0,209.0
2023-09-29,Smartphone,215,2,191,0,220,0,110,0,110.0,220.0,191.0,9,4,202.0,202.0
2023-09-30,Smartphone,224,7,112,0,193,0,124,0,124.0,193.0,112.0,9,5,215.0,221.0
2023-10-01,Smartphone,218,4,246,0,233,0,96,0,96.0,233.0,246.0,10,6,224.0,199.0
2023-10-02,Smartphone,230,5,191,0,207,0,126,0,126.0,207.0,191.0,10,0,218.0,195.0
2023-10-03,Smartphone,222,7,186,0,247,0,97,1,77.60000000000001,247.0,186.0,10,1,230.0,197.0
2023-10-04,Smartphone,208,4,163,0,242,0,137,0,137.0,242.0,163.0,10,2,222.0,212.0
2023-10-05,Smartphone,210,4,146,0,210,0,113,0,113.0,210.0,146.0,10,3,208.0,202.0
2023-10-06,Smartphone,238,6,176,0,219,1,142,0,142.0,153.29999999999998,176.0,10,4,210.0,215.0
2023-10-07,Smartphone,234,9,137,1,136,0,156,0,156.0,136.0,82.2,10,5,238.0,224.0
2023-10-08,Smartphone,237,4,100,0,227,1,110,0,110.0,158.89999999999998,100.0,10,6,234.0,218.0
2023-10-09,Smartphone,221,4,179,0,189,0,125,0,125.0,189.0,179.0,10,0,237.0,230.0
2023-10-10,Smartphone,219,3,129,0,211,0,177,0,177.0,211.0,129.0,10,1,221.0,222.0
2023-10-11,Smartphone,221,2,151,0,218,0,167,0,167.0,218.0,151.0,10,2,219.0,208.0
2023-10-12,Smartphone,241,7,108,0,234,0,133,0,133.0,234.0,108.0,10,3,221.0,210.0
2023-10-13,Smartphone,254,6,155,1,138,0,149,0,149.0,138.0,93.0,10,4,241.0,238.0
2023-10-14,Smartphone,228,7,183,0,133,0,172,0,172.0,133.0,183.0,10,5,254.0,234.0
2023-10-15,Smartphone,249,5,201,1,127,0,172,0,172.0,127.0,120.6,10,6,228.0,237.0
2023-10-16,Smartphone,241,6,135,1,120,0,115,0,115.0,120.0,81.0,10,0,249.0,221.0
2023-10-17,Smartphone,257,10,177,1,164,0,91,1,72.8,164.0,106.2,10,1,241.0,219.0
2023-10-18,Smartphone,239,2,155,0,174,1,119,0,119.0,121.8,155.0,10,2,257.0,221.0
2023-10-19,Smartphone,258,3,162,0,133,1,109,0,109.0,93.1,162.0,10,3,239.0,241.0
2023-10-20,Smartphone,241,2,223,0,164,1,112,0,112.0,114.8,223.0,10,4,258.0,254.0
2023-10-21,Smartphone,261,6,195,1,128,0,93,0,93.0,128.0,117.0,10,5,241.0,228.0
2023-10-22,Smartphone,251,6,137,0,245,0,109,0,109.0,245.0,137.0,10,6,261.0,249.0
2023-10-23,Smartphone,265,3,221,0,136,0,92,0,92.0,136.0,221.0,10,0,251.0,241.0
2023-10-24,Smartphone,270,4,204,0,244,1,171,0,171.0,170.79999999999998,204.0,10,1,265.0,257.0
2023-10-25,Smartphone,261,5,103,0,145,0,136,0,136.0,145.0,103.0,10,2,270.0,239.0
2023-10-26,Smartphone,251,5,112,1,161,0,179,0,179.0,161.0,67.2,10,3,261.0,258.0
2023-10-27,Smartphone,270,6,205,1,126,0,124,0,124.0,126.0,123.0,10,4,251.0,241.0
2023-10-28,Smartphone,252,4,227,0,134,0,102,0,102.0,134.0,227.0,10,5,270.0,261.0
2023-10-29,Smartphone,268,6,121,0,226,0,167,0,167.0,226.0,121.0,10,6,252.0,251.0
2023-10-30,Smartphone,251,7,155,1,227,0,92,1,73.60000000000001,227.0,93.0,10,0,268.0,265.0
2023-10-31,Smartphone,256,8,222,1,224,0,157,0,157.0,224.0,133.2,10,1,251.0,270.0
2023-11-01,Smartphone,272,3,145,0,128,0,90,0,90.0,128.0,145.0,11,2,256.0,261.0
2023-11-02,Smartphone,262,5,228,0,183,0,122,0,122.0,183.0,228.0,11,3,272.0,251.0
2023-11-03,Smartphone,267,5,208,0,191,1,141,0,141.0,133.7,208.0,11,4,262.0,270.0
2023-11-04,Smartphone,268,6,133,0,215,0,116,0,116.0,215.0,133.0,11,5,267.0,252.0
2023-11-05,Smartphone,253,3,248,0,154,1,175,1,140.0,107.8,248.0,11,6,268.0,268.0
2023-11-06,Smartphone,261,7,229,0,217,0,165,0,165.0,217.0,229.0,11,0,253.0,251.0
2023-11-07,Smartphone,280,6,187,0,144,0,99,0,99.0,144.0,187.0,11,1,261.0,256.0
2023-11-08,Smartphone,279,3,211,0,127,1,107,0,107.0,88.89999999999999,211.0,11,2,280.0,272.0
2023-11-09,Smartphone,257,2,113,0,186,0,106,0,106.0,186.0,113.0,11,3,279.0,262.0
2023-11-10,Smartphone,267,5,191,1,169,0,147,0,147.0,169.0,114.6,11,4,257.0,267.0
2023-11-11,Smartphone,279,6,198,1,249,0,95,0,95.0,249.0,118.8,11,5,267.0,268.0
2023-11-12,Smartphone,253,3,191,0,205,0,125,0,125.0,205.0,191.0,11,6,279.0,253.0
2023-11-13,Smartphone,269,5,101,0,179,0,114,0,114.0,179.0,101.0,11,0,253.0,261.0
2023-11-14,Smartphone,277,3,186,0,200,0,103,0,103.0,200.0,186.0,11,1,269.0,280.0
2023-11-15,Smartphone,275,3,143,0,193,0,163,0,163.0,193.0,143.0,11,2,277.0,279.0
2023-11-16,Smartphone,251,6,206,0,230,0,94,0,94.0,230.0,206.0,11,3,275.0,257.0
2023-11-17,Smartphone,265,3,248,0,188,0,158,1,126.4,188.0,248.0,11,4,251.0,267.0
2023-11-18,Smartphone,271,3,109,0,167,0,177,0,177.0,167.0,109.0,11,5,265.0,279.0
2023-11-19,Smartphone,247,5,173,1,166,0,115,0,115.0,166.0,103.8,11,6,271.0,253.0
2023-11-20,Smartphone,261,6,211,0,133,0,149,0,149.0,133.0,211.0,11,0,247.0,269.0
2023-11-21,Smartphone,261,7,143,0,236,0,164,0,164.0,236.0,143.0,11,1,261.0,277.0
2023-11-22,Smartphone,247,7,138,0,230,0,153,0,153.0,230.0,138.0,11,2,261.0,275.0
2023-11-23,Smartphone,259,5,174,1,133,0,95,0,95.0,133.0,104.39999999999999,11,3,247.0,251.0
2023-11-24,Smartphone,246,6,129,0,152,0,169,0,169.0,152.0,129.0,11,4,259.0,265.0
2023-11-25,Smartphone,237,4,153,0,199,0,162,0,162.0,199.0,153.0,11,5,246.0,271.0
2023-11-26,Smartphone,243,3,175,0,228,0,161,0,161.0,228.0,175.0,11,6,237.0,247.0
2023-11-27,Smartphone,240,6,240,0,219,0,165,1,132.0,219.0,240.0,11,0,243.0,261.0
2023-11-28,Smartphone,250,5,184,0,128,1,178,0,178.0,89.6,184.0,11,1,240.0,261.0
2023-11-29,Smartphone,239,9,205,1,237,1,152,0,152.0,165.89999999999998,123.0,11,2,250.0,247.0
2023-11-30,Smartphone,230,3,208,0,233,0,143,0,143.0,233.0,208.0,11,3,239.0,259.0
2023-12-01,Smartphone,239,6,182,0,225,1,166,1,132.8,157.5,182.0,12,4,230.0,246.0
2023-12-02,Smartphone,255,6,162,1,123,0,165,0,165.0,123.0,97.2,12,5,239.0,237.0
